"gene"	"xref"	"sub06"	"sub07"	"sub08"	"sub21"	"sub23"	"sub24"
"AT3G14362"	5008002	0	0	0	0	0	0
"AT3G14370"	820658	0	0	1	0	1	0
"AT3G14380"	820659	0	0	0	0	0	0
"AT3G14385"	NA	0	0	0	0	0	0
"ath-miR169f-3p"	NA	0	0	0	0	0	0
"ath-miR169f-5p"	NA	0	0	0	0	0	0
"AT3G14390"	820660	22	12	19	15	7	14
"AT3G14395"	820661	0	0	0	0	0	0
"AT3G14400"	820662	27	14	15	22	5	16
"AT3G14410"	820663	4	10	7	6	7	5
"AT3G14415"	820664	264	248	255	247	207	188
"AT3G14415"	820664	264	248	255	247	207	188
"AT3G14415"	820664	264	248	255	247	207	188
"AT3G14420"	820665	531	455	509	387	460	376
"AT3G14420"	820665	531	455	509	387	460	376
"AT3G14420"	820665	531	455	509	387	460	376
"AT3G14420"	820665	531	455	509	387	460	376
"AT3G14420"	820665	531	455	509	387	460	376
"AT3G14420"	820665	531	455	509	387	460	376
"AT3G14430"	820666	5	1	0	12	7	18
"AT3G14440"	820667	2	1	2	1	2	2
"AT3G14450"	820668	0	0	0	0	0	0
"AT3G14452"	6241000	0	0	0	0	0	1
"AT3G14460"	820669	4	1	3	0	0	0
"AT3G14463"	28719271	0	0	0	0	0	0
"AT3G14463"	28719271	0	0	0	0	0	0
"AT3G14467"	28719272	0	0	0	0	0	0
"AT3G02945"	NA	0	0	0	0	0	0
"AT3G14470"	820670	2	6	7	1	0	10
"AT3G14470"	820670	2	6	7	1	0	10
"AT3G14475"	NA	0	0	0	0	0	0
"AT3G14480"	820671	0	0	0	0	0	0
"AT3G02955"	NA	0	0	0	0	0	0
"AT3G14490"	820672	0	0	0	0	0	0
"AT3G14510"	NA	0	0	0	0	0	0
"AT3G14520"	820677	0	0	0	0	0	0
"AT3G14530"	820678	0	1	0	0	0	0
"AT3G14540"	820680	0	2	0	0	0	1
"AT3G14540"	820680	0	2	0	0	0	1
"AT3G14550"	820681	2	0	1	0	0	0
"AT3G14550"	820681	2	0	1	0	0	0
"AT3G14550"	820681	2	0	1	0	0	0
"AT3G02985"	NA	0	0	0	0	0	0
"AT3G14560"	820682	4	1	2	0	1	2
"AT3G14570"	820683	2	3	3	1	1	2
"AT3G14570"	820683	2	3	3	1	1	2
"AT3G14570"	820683	2	3	3	1	1	2
"AT3G14580"	820684	0	1	1	5	0	2
"AT3G14590"	820685	1	0	1	2	1	1
"AT3G14590"	820685	1	0	1	2	1	1
"AT3G14590"	820685	1	0	1	2	1	1
"AT3G14590"	820685	1	0	1	2	1	1
"AT3G14590"	820685	1	0	1	2	1	1
"AT3G14595"	820686	26	12	32	19	27	12
"AT3G14600"	820688	78	56	70	72	62	113
"AT3G14610"	820689	0	2	0	3	2	1
"AT3G14620"	820690	11	15	27	25	29	90
"AT3G14630"	820691	0	1	0	2	1	1
"AT3G14630"	820691	0	1	0	2	1	1
"AT3G14640"	820692	0	0	0	0	0	0
"AT3G14640"	820692	0	0	0	0	0	0
"AT3G14650"	820693	47	51	60	55	66	69
"AT3G14660"	820694	50	52	47	41	27	47
"AT3G14660"	820694	50	52	47	41	27	47
"AT3G14660"	820694	50	52	47	41	27	47
"AT3G14670"	820695	0	0	0	0	0	0
"AT3G14670"	820695	0	0	0	0	0	0
"AT3G14670"	820695	0	0	0	0	0	0
"AT3G14680"	820696	0	0	0	2	0	1
"AT3G14690"	820697	26	26	32	42	34	37
"AT3G14690"	820697	26	26	32	42	34	37
"AT3G14700"	820698	0	0	0	0	0	0
"AT3G14700"	820698	0	0	0	0	0	0
"AT3G14710"	820699	1	0	0	0	0	0
"AT3G14720"	820700	10	9	12	11	10	9
"AT3G14720"	820700	10	9	12	11	10	9
"AT3G14720"	820700	10	9	12	11	10	9
"AT3G14730"	820701	1	1	1	0	2	1
"AT3G14735"	NA	0	0	0	0	0	0
"AT3G14740"	820702	2	2	3	4	2	3
"AT3G14740"	820702	2	2	3	4	2	3
"AT3G14750"	820703	1	3	2	2	0	8
"AT3G14760"	820704	1	2	1	2	4	0
"AT3G14770"	820705	2	1	1	2	0	1
"AT3G02995"	NA	0	0	0	0	0	0
"AT3G14780"	820706	0	1	1	1	0	2
"AT3G14790"	820707	11	14	23	11	10	23
"AT3G14790"	820707	11	14	23	11	10	23
"AT3G14810"	820710	2	5	6	4	4	3
"AT3G14810"	820710	2	5	6	4	4	3
"AT3G03005"	NA	0	0	0	0	0	0
"AT3G14820"	820711	0	0	0	0	0	0
"AT3G14830"	820712	12	2	7	12	6	8
"AT3G14830"	820712	12	2	7	12	6	8
"AT3G14830"	820712	12	2	7	12	6	8
"AT3G14830"	820712	12	2	7	12	6	8
"AT3G14840"	820713	64	73	71	25	23	55
"AT3G14840"	820713	64	73	71	25	23	55
"AT3G14850"	820714	1	2	2	0	2	2
"AT3G14850"	820714	1	2	2	0	2	2
"AT3G14855"	NA	0	0	0	0	0	0
"AT3G14860"	820715	14	7	16	6	15	11
"AT3G14860"	820715	14	7	16	6	15	11
"AT3G14870"	820716	4	7	2	0	0	1
"AT3G14870"	820716	4	7	2	0	0	1
"AT3G14870"	820716	4	7	2	0	0	1
"AT3G14870"	820716	4	7	2	0	0	1
"AT3G14870"	820716	4	7	2	0	0	1
"AT3G14880"	820717	0	0	0	0	0	0
"AT3G14880"	820717	0	0	0	0	0	0
"AT3G14890"	820718	4	5	9	4	3	4
"AT3G14890"	820718	4	5	9	4	3	4
"AT3G14900"	820719	10	6	9	4	1	3
"AT3G14910"	820720	2	2	9	5	1	7
"AT3G14920"	820721	5	11	3	15	14	12
"AT3G14930"	820722	139	107	91	47	52	39
"AT3G14930"	820722	139	107	91	47	52	39
"AT3G14930"	820722	139	107	91	47	52	39
"AT3G14940"	820723	8	5	6	3	2	4
"AT3G14940"	820723	8	5	6	3	2	4
"AT3G14950"	820724	0	0	0	0	1	0
"AT3G14960"	820725	7	10	7	2	5	8
"AT3G14970"	820726	0	0	0	0	0	0
"AT3G14980"	820727	17	11	10	3	2	3
"AT3G14980"	820727	17	11	10	3	2	3
"AT3G14980"	820727	17	11	10	3	2	3
"AT3G14980"	820727	17	11	10	3	2	3
"AT3G14980"	820727	17	11	10	3	2	3
"AT3G14980"	820727	17	11	10	3	2	3
"AT3G14981"	6240376	0	0	0	0	0	0
"AT3G14990"	820728	23	25	38	19	11	51
"AT3G14990"	820728	23	25	38	19	11	51
"AT3G14990"	820728	23	25	38	19	11	51
"AT3G15000"	820729	95	105	130	116	88	143
"AT3G15010"	820730	31	15	22	13	13	26
"AT3G15010"	820730	31	15	22	13	13	26
"AT3G15020"	820731	9	12	21	17	16	13
"AT3G15020"	820731	9	12	21	17	16	13
"AT3G15030"	820732	35	35	30	26	25	18
"AT3G15030"	820732	35	35	30	26	25	18
"AT3G15030"	820732	35	35	30	26	25	18
"AT3G15030"	820732	35	35	30	26	25	18
"AT3G15040"	820733	18	6	22	15	5	12
"AT3G15050"	820734	2	0	0	1	0	0
"AT3G15055"	NA	0	0	0	0	0	0
"AT3G15060"	820735	11	3	17	4	3	15
"AT3G15070"	820736	9	6	11	6	4	6
"AT3G15070"	820736	9	6	11	6	4	6
"AT3G15080"	820738	4	0	5	4	6	3
"AT3G15090"	820739	12	4	10	5	10	12
"AT3G15095"	820740	47	24	26	33	29	16
"AT3G15095"	820740	47	24	26	33	29	16
"AT3G15095"	820740	47	24	26	33	29	16
"AT3G15110"	820741	22	22	21	18	24	11
"AT3G15111"	6240852	0	0	0	0	0	0
"AT3G15115"	820742	5	1	2	3	5	1
"AT3G15120"	820743	15	9	15	9	4	9
"AT3G15120"	820743	15	9	15	9	4	9
"AT3G15130"	820744	0	0	1	2	1	2
"AT3G15140"	820745	1	0	4	3	4	2
"AT3G15140"	820745	1	0	4	3	4	2
"AT3G15150"	820746	0	0	0	1	3	0
"AT3G15160"	820747	17	17	22	4	6	11
"AT3G15160"	820747	17	17	22	4	6	11
"AT3G15170"	820748	0	0	0	0	0	0
"AT3G15180"	820749	6	10	13	3	2	5
"AT3G15180"	820749	6	10	13	3	2	5
"AT3G15190"	820750	148	142	124	134	139	105
"AT3G03025"	NA	1	0	1	0	0	0
"AT3G15200"	820751	0	0	0	0	1	1
"AT3G15210"	820752	36	28	37	24	23	37
"AT3G00330"	NA	0	0	0	0	0	0
"AT3G03035"	NA	0	0	0	0	0	0
"AT3G03045"	NA	0	0	0	0	0	0
"AT3G15220"	820753	11	11	5	1	4	1
"AT3G03055"	NA	0	0	0	0	0	0
"AT3G03065"	NA	0	0	0	0	0	0
"AT3G15240"	820755	0	0	0	0	0	0
"AT3G15250"	820756	0	0	0	0	0	0
"AT3G15251"	6240708	0	0	0	0	0	0
"AT3G15260"	820757	7	11	14	11	12	17
"AT3G15260"	820757	7	11	14	11	12	17
"AT3G15270"	820758	1	0	1	0	0	0
"AT3G03075"	NA	0	0	0	0	0	0
"AT3G15280"	820759	0	0	0	0	0	0
"AT3G15290"	820760	12	9	8	10	14	6
"AT3G15290"	820760	12	9	8	10	14	6
"AT3G15300"	820761	1	0	0	1	4	5
"AT3G03085"	NA	0	0	0	0	0	0
"AT3G15340"	820765	1	1	0	0	0	1
"AT3G15340"	820765	1	1	0	0	0	1
"AT3G15340"	820765	1	1	0	0	0	1
"AT3G15350"	820766	9	14	17	9	2	16
"AT3G15350"	820766	9	14	17	9	2	16
"AT3G15354"	820767	3	3	4	9	2	2
"AT3G15354"	820767	3	3	4	9	2	2
"AT3G15354"	820767	3	3	4	9	2	2
"AT3G15354"	820767	3	3	4	9	2	2
"AT3G15354"	820767	3	3	4	9	2	2
"AT3G15359"	6241143	0	0	0	0	0	0
"AT3G15356"	820768	35	77	82	40	6	115
"AT3G15351"	820769	9	6	4	1	2	2
"AT3G15351"	820769	9	6	4	1	2	2
"AT3G15351"	820769	9	6	4	1	2	2
"AT3G15351"	820769	9	6	4	1	2	2
"AT3G15351"	820769	9	6	4	1	2	2
"AT3G15351"	820769	9	6	4	1	2	2
"AT3G15351"	820769	9	6	4	1	2	2
"AT3G15358"	2745884	2	0	2	0	0	1
"AT3G03095"	NA	0	0	0	0	0	0
"AT3G15352"	820770	1	2	0	0	0	2
"AT3G15352"	820770	1	2	0	0	0	2
"AT3G15352"	820770	1	2	0	0	0	2
"AT3G15352"	820770	1	2	0	0	0	2
"AT3G15353"	820771	136	117	142	82	95	113
"AT3G15353"	820771	136	117	142	82	95	113
"AT3G03105"	NA	0	0	0	0	0	0
"AT3G15355"	820772	8	9	8	6	3	9
"AT3G15357"	820774	1	0	0	1	0	0
"AT3G15360"	820775	270	204	253	312	315	345
"AT3G15370"	820776	0	0	0	0	0	0
"AT3G15370"	820776	0	0	0	0	0	0
"AT3G15380"	820777	11	15	13	6	6	7
"AT3G15390"	820778	5	7	3	0	1	3
"AT3G15390"	820778	5	7	3	0	1	3
"AT3G15390"	820778	5	7	3	0	1	3
"AT3G15395"	2745885	7	4	4	2	1	2
"AT3G15395"	2745885	7	4	4	2	1	2
"AT3G15395"	2745885	7	4	4	2	1	2
"AT3G15395"	2745885	7	4	4	2	1	2
"AT3G15395"	2745885	7	4	4	2	1	2
"AT3G15400"	820779	2	2	2	5	1	0
"AT3G15400"	820779	2	2	2	5	1	0
"AT3G15410"	820780	10	10	14	2	6	6
"AT3G15410"	820780	10	10	14	2	6	6
"AT3G15420"	820781	0	0	1	1	0	2
"AT3G15430"	820782	18	18	19	13	6	34
"AT3G15430"	820782	18	18	19	13	6	34
"AT3G15430"	820782	18	18	19	13	6	34
"AT3G15430"	820782	18	18	19	13	6	34
"AT3G15430"	820782	18	18	19	13	6	34
"AT3G15430"	820782	18	18	19	13	6	34
"AT3G15440"	820783	0	1	0	0	0	0
"AT3G15450"	820784	432	390	430	20	43	40
"AT3G15450"	820784	432	390	430	20	43	40
"AT3G15450"	820784	432	390	430	20	43	40
"AT3G15460"	820785	2	6	4	4	1	2
"AT3G15470"	820786	11	12	12	8	4	12
"AT3G15480"	820787	19	14	17	25	32	33
"AT3G15490"	820788	0	0	0	0	1	0
"AT3G15500"	820789	0	2	3	0	0	0
"AT3G03115"	NA	0	0	0	0	0	0
"AT3G15510"	820790	3	2	9	8	3	11
"AT3G03125"	NA	0	0	0	0	0	0
"AT3G15518"	6240745	0	0	0	0	0	0
"AT3G15520"	820791	29	30	25	8	8	9
"AT3G15520"	820791	29	30	25	8	8	9
"AT3G15520"	820791	29	30	25	8	8	9
"AT3G15520"	820791	29	30	25	8	8	9
"AT3G03135"	NA	0	0	0	0	0	0
"AT3G15530"	820792	27	20	32	9	17	29
"AT3G15530"	820792	27	20	32	9	17	29
"AT3G15534"	28719274	0	0	0	0	0	1
"AT3G15536"	NA	0	1	1	7	0	20
"AT3G15540"	820793	8	6	4	7	2	4
"AT3G15548"	6241436	0	0	0	0	0	0
"AT3G15550"	820794	6	4	8	4	1	2
"AT3G03145"	NA	0	0	0	0	0	0
"AT3G15570"	820797	13	17	6	22	28	11
"AT3G15578"	6240768	0	0	0	0	0	0
"AT3G15580"	820798	18	10	16	27	20	39
"AT3G15585"	NA	0	0	0	0	0	0
"AT3G15590"	820799	12	10	17	7	9	4
"AT3G15590"	820799	12	10	17	7	9	4
"AT3G15604"	6240398	0	0	0	0	0	0
"AT3G15605"	820802	0	0	0	0	0	0
"AT3G15605"	820802	0	0	0	0	0	0
"AT3G15605"	820802	0	0	0	0	0	0
"AT3G15605"	820802	0	0	0	0	0	0
"AT3G15610"	820803	3	8	15	7	1	6
"AT3G03155"	NA	0	0	0	0	0	0
"AT3G15620"	820804	3	4	4	2	0	1
"AT3G15620"	820804	3	4	4	2	0	1
"AT3G15630"	820805	46	56	49	11	11	34
"AT3G15635"	28719275	0	0	0	0	0	0
"AT3G15640"	820806	41	31	31	15	19	28
"AT3G15640"	820806	41	31	31	15	19	28
"AT3G15650"	820808	2	0	2	0	0	0
"AT3G15650"	820808	2	0	2	0	0	0
"AT3G15650"	820808	2	0	2	0	0	0
"AT3G15660"	820809	12	15	18	16	14	10
"AT3G15660"	820809	12	15	18	16	14	10
"AT3G15670"	820810	0	0	0	0	0	0
"AT3G15680"	820811	10	9	9	13	9	6
"AT3G15680"	820811	10	9	9	13	9	6
"AT3G15690"	820812	22	19	26	12	15	6
"AT3G15690"	820812	22	19	26	12	15	6
"AT3G15690"	820812	22	19	26	12	15	6
"AT3G15700"	820813	0	0	0	0	0	0
"AT3G15700"	820813	0	0	0	0	0	0
"AT3G15710"	820814	17	9	25	26	13	18
"AT3G15720"	820815	5	3	2	0	1	0
"AT3G15720"	820815	5	3	2	0	1	0
"AT3G15720"	820815	5	3	2	0	1	0
"AT3G15720"	820815	5	3	2	0	1	0
"AT3G15730"	820816	219	219	329	158	176	295
"AT3G15740"	820817	0	0	0	0	0	0
"AT3G15750"	820818	3	3	3	0	1	2
"AT3G15750"	820818	3	3	3	0	1	2
"AT3G15750"	820818	3	3	3	0	1	2
"AT3G15760"	820819	4	2	1	3	3	18
"AT3G15770"	820820	5	2	4	3	2	4
"AT3G15770"	820820	5	2	4	3	2	4
"AT3G15780"	820821	3	5	6	8	6	4
"AT3G15790"	820822	11	10	15	14	14	21
"AT3G15790"	820822	11	10	15	14	14	21
"AT3G15790"	820822	11	10	15	14	14	21
"AT3G15800"	820823	3	1	0	0	1	1
"AT3G15810"	820824	9	10	26	45	34	75
"AT3G15820"	820825	10	16	17	2	6	9
"AT3G15830"	820826	0	0	0	0	0	0
"AT3G15840"	820827	195	167	215	81	79	101
"AT3G15840"	820827	195	167	215	81	79	101
"AT3G15840"	820827	195	167	215	81	79	101
"AT3G15840"	820827	195	167	215	81	79	101
"AT3G15840"	820827	195	167	215	81	79	101
"AT3G15850"	820828	76	57	73	97	95	48
"AT3G15860"	820829	0	0	0	0	0	0
"AT3G15870"	820830	0	0	0	0	0	0
"AT3G15880"	820831	37	32	51	12	19	15
"AT3G15880"	820831	37	32	51	12	19	15
"AT3G15880"	820831	37	32	51	12	19	15
"AT3G15880"	820831	37	32	51	12	19	15
"AT3G15890"	820832	0	1	1	2	0	3
"AT3G15900"	820833	16	14	8	10	11	9
"AT3G03165"	NA	0	0	0	0	0	0
"AT3G15909"	6240621	0	0	0	0	0	0
"AT3G15910"	820834	0	0	0	0	0	0
"AT3G15920"	820835	14	11	13	4	4	4
"AT3G03175"	NA	0	0	0	0	0	0
"AT3G15930"	820836	0	0	0	0	0	0
"AT3G15940"	820838	8	23	20	11	8	11
"AT3G15940"	820838	8	23	20	11	8	11
"AT3G03195"	NA	0	0	0	0	0	0
"AT3G15950"	820839	4	11	16	6	5	10
"AT3G15950"	820839	4	11	16	6	5	10
"AT3G15950"	820839	4	11	16	6	5	10
"AT3G15950"	820839	4	11	16	6	5	10
"AT3G15950"	820839	4	11	16	6	5	10
"AT3G15960"	820840	0	0	0	0	0	0
"AT3G15970"	820841	15	9	15	7	9	12
"AT3G15970"	820841	15	9	15	7	9	12
"AT3G15980"	820842	36	41	44	16	14	17
"AT3G15980"	820842	36	41	44	16	14	17
"AT3G15980"	820842	36	41	44	16	14	17
"AT3G15980"	820842	36	41	44	16	14	17
"AT3G15980"	820842	36	41	44	16	14	17
"AT3G15980"	820842	36	41	44	16	14	17
"AT3G15980"	820842	36	41	44	16	14	17
"AT3G03205"	NA	0	0	0	0	0	0
"AT3G15990"	820844	0	0	1	1	3	1
"AT3G16000"	820845	120	96	123	71	71	49
"AT3G16010"	820846	0	1	6	5	3	2
"AT3G16020"	820847	0	0	0	0	0	0
"AT3G16020"	820847	0	0	0	0	0	0
"AT3G16020"	820847	0	0	0	0	0	0
"AT3G16030"	820848	5	5	4	0	1	5
"AT3G16030"	820848	5	5	4	0	1	5
"AT3G16030"	820848	5	5	4	0	1	5
"AT3G16030"	820848	5	5	4	0	1	5
"AT3G16030"	820848	5	5	4	0	1	5
"AT3G16030"	820848	5	5	4	0	1	5
"AT3G16030"	820848	5	5	4	0	1	5
"AT3G16030"	820848	5	5	4	0	1	5
"AT3G16040"	820849	0	0	0	0	0	0
"AT3G16050"	820850	0	2	2	4	5	2
"AT3G03215"	NA	0	0	0	0	0	0
"AT3G16060"	820851	14	16	29	23	11	15
"AT3G16070"	820852	1	0	1	1	0	0
"AT3G16080"	820853	26	35	40	65	57	62
"AT3G16080"	820853	26	35	40	65	57	62
"AT3G16090"	820854	6	6	8	0	4	2
"AT3G16100"	820855	9	5	8	12	9	8
"AT3G16110"	820856	10	8	9	3	4	9
"AT3G16117"	6241188	0	0	0	0	0	0
"AT3G16120"	820857	1	0	0	0	0	0
"AT3G16120"	820857	1	0	0	0	0	0
"AT3G16130"	820858	0	0	0	0	0	0
"AT3G16140"	820859	416	316	258	295	317	248
"AT3G16150"	820860	0	1	1	0	0	0
"AT3G16160"	820861	0	0	0	0	0	0
"AT3G16170"	820862	5	3	4	4	2	5
"AT3G16175"	820863	0	0	0	0	0	0
"AT3G16180"	820864	12	21	16	14	21	14
"AT3G03225"	NA	1	0	0	0	0	0
"AT3G16190"	820865	14	14	18	20	15	19
"AT3G16200"	820866	9	10	5	6	7	5
"AT3G16210"	820867	0	0	0	0	0	0
"AT3G03235"	NA	0	0	0	0	0	0
"ath-miR5023"	NA	0	0	0	0	0	0
"AT3G16220"	820868	3	11	9	9	5	5
"AT3G16220"	820868	3	11	9	9	5	5
"AT3G03245"	NA	0	0	0	0	0	0
"AT3G03255"	NA	0	0	0	0	0	0
"ath-miR2934-3p"	NA	0	0	0	0	0	0
"ath-miR782"	NA	0	0	0	0	0	0
"ath-miR2934-5p"	NA	0	0	0	0	0	0
"AT3G16230"	820869	9	7	7	6	2	4
"AT3G16230"	820869	9	7	7	6	2	4
"AT3G16230"	820869	9	7	7	6	2	4
"AT3G16230"	820869	9	7	7	6	2	4
"AT3G16230"	820869	9	7	7	6	2	4
"AT3G16230"	820869	9	7	7	6	2	4
"AT3G16230"	820869	9	7	7	6	2	4
"AT3G16230"	820869	9	7	7	6	2	4
"AT3G16230"	820869	9	7	7	6	2	4
"AT3G16230"	820869	9	7	7	6	2	4
"AT3G16230"	820869	9	7	7	6	2	4
"AT3G16230"	820869	9	7	7	6	2	4
"AT3G16230"	820869	9	7	7	6	2	4
"AT3G16240"	820870	348	324	316	228	364	129
"AT3G03265"	NA	0	0	0	0	0	0
"AT3G16250"	820871	25	16	26	33	35	15
"AT3G03275"	NA	0	0	0	0	0	0
"AT3G16260"	820872	11	11	17	5	5	3
"AT3G16260"	820872	11	11	17	5	5	3
"AT3G16260"	820872	11	11	17	5	5	3
"AT3G16270"	820873	12	19	23	18	9	20
"AT3G16270"	820873	12	19	23	18	9	20
"AT3G16270"	820873	12	19	23	18	9	20
"AT3G16280"	820874	2	0	1	0	5	2
"AT3G16280"	820874	2	0	1	0	5	2
"AT3G16290"	820876	46	34	44	14	9	8
"AT3G16300"	820877	0	0	0	0	0	0
"AT3G16310"	820878	15	13	19	14	10	16
"AT3G16320"	820879	0	0	4	1	0	0
"AT3G16320"	820879	0	0	4	1	0	0
"AT3G16320"	820879	0	0	4	1	0	0
"AT3G16320"	820879	0	0	4	1	0	0
"AT3G16330"	820880	0	1	0	1	1	6
"AT3G16340"	820881	13	4	10	5	4	2
"AT3G16340"	820881	13	4	10	5	4	2
"AT3G16350"	820882	1	6	3	5	8	5
"AT3G03285"	NA	0	0	0	0	0	0
"AT3G16360"	820883	0	2	0	0	1	0
"AT3G16360"	820883	0	2	0	0	1	0
"AT3G03295"	NA	0	0	0	0	0	0
"AT3G16370"	820884	131	169	132	185	228	114
"AT3G16380"	820885	0	0	0	0	0	0
"AT3G16390"	820886	0	0	0	0	0	0
"AT3G16390"	820886	0	0	0	0	0	0
"AT3G16400"	820887	26	25	42	9	12	34
"AT3G16400"	820887	26	25	42	9	12	34
"AT3G00340"	NA	0	0	1	0	0	0
"AT3G03315"	NA	0	0	0	0	0	0
"AT3G16410"	820888	1	2	3	1	0	1
"AT3G16420"	820890	23	44	58	56	76	182
"AT3G16420"	820890	23	44	58	56	76	182
"AT3G16420"	820890	23	44	58	56	76	182
"AT3G16430"	820891	0	2	0	1	0	2
"AT3G16430"	820891	0	2	0	1	0	2
"AT3G16432"	6240880	0	0	0	0	0	0
"AT3G16440"	820892	0	0	0	0	0	0
"AT3G16440"	820892	0	0	0	0	0	0
"AT3G16450"	820893	1	4	4	4	10	13
"AT3G16450"	820893	1	4	4	4	10	13
"AT3G16450"	820893	1	4	4	4	10	13
"AT3G16460"	820894	12	7	17	6	5	19
"AT3G16460"	820894	12	7	17	6	5	19
"AT3G16470"	820895	35	44	104	24	34	85
"AT3G16470"	820895	35	44	104	24	34	85
"AT3G16470"	820895	35	44	104	24	34	85
"AT3G16470"	820895	35	44	104	24	34	85
"AT3G16480"	820896	16	14	20	2	8	18
"AT3G16490"	820897	0	2	0	1	0	0
"AT3G03325"	NA	0	0	0	0	0	0
"AT3G16500"	820898	17	10	22	5	5	14
"AT3G16500"	820898	17	10	22	5	5	14
"AT3G03335"	NA	0	0	0	0	0	0
"AT3G16510"	820899	1	3	7	0	0	4
"AT3G16520"	820900	74	64	60	113	111	80
"AT3G16520"	820900	74	64	60	113	111	80
"AT3G16520"	820900	74	64	60	113	111	80
"AT3G16530"	820901	19	35	60	24	14	117
"AT3G16525"	28719276	0	0	0	0	0	0
"AT3G16540"	820902	0	0	0	0	0	0
"AT3G16550"	820903	0	0	0	0	0	0
"AT3G16552"	NA	0	0	0	0	0	0
"AT3G16555"	820904	0	0	0	0	0	0
"AT3G16560"	820905	8	4	13	8	5	9
"AT3G16560"	820905	8	4	13	8	5	9
"AT3G16560"	820905	8	4	13	8	5	9
"AT3G16560"	820905	8	4	13	8	5	9
"AT3G16565"	820906	10	5	6	11	8	13
"AT3G16565"	820906	10	5	6	11	8	13
"AT3G16565"	820906	10	5	6	11	8	13
"AT3G16565"	820906	10	5	6	11	8	13
"AT3G16565"	820906	10	5	6	11	8	13
"AT3G16565"	820906	10	5	6	11	8	13
"AT3G16570"	820907	36	26	41	44	33	32
"AT3G16570"	820907	36	26	41	44	33	32
"AT3G16570"	820907	36	26	41	44	33	32
"AT3G03345"	NA	0	0	0	0	0	0
"AT3G16580"	820908	0	0	0	0	0	0
"AT3G16590"	820910	0	0	0	0	0	0
"AT3G16600"	820911	0	0	0	0	0	0
"AT3G16610"	820912	1	0	0	0	0	0
"AT3G16620"	820913	2	3	3	0	2	1
"AT3G16630"	820915	40	29	44	23	10	29
"AT3G16630"	820915	40	29	44	23	10	29
"AT3G16640"	820916	832	800	963	2385	2397	3115
"AT3G16650"	820917	0	1	2	3	1	2
"AT3G16660"	820918	4	3	2	5	12	9
"AT3G16660"	820918	4	3	2	5	12	9
"AT3G03355"	NA	0	0	0	0	0	0
"AT3G03365"	NA	0	0	0	0	0	0
"AT3G16670"	820919	17	7	19	0	11	7
"AT3G16680"	820920	0	0	0	0	0	0
"AT3G16690"	820921	1	3	4	1	1	0
"AT3G16690"	820921	1	3	4	1	1	0
"AT3G16690"	820921	1	3	4	1	1	0
"AT3G16700"	820922	9	5	5	2	1	0
"AT3G16700"	820922	9	5	5	2	1	0
"AT3G16700"	820922	9	5	5	2	1	0
"AT3G16700"	820922	9	5	5	2	1	0
"AT3G16710"	820923	0	2	0	2	0	0
"AT3G16710"	820923	0	2	0	2	0	0
"AT3G16712"	6240279	1	0	1	0	2	0
"AT3G16720"	820924	19	15	24	6	10	34
"AT3G16730"	820925	2	3	9	3	1	1
"AT3G16740"	820926	6	6	3	3	6	7
"AT3G16750"	820927	4	1	1	1	0	0
"AT3G16750"	820927	4	1	1	1	0	0
"AT3G16760"	820928	21	29	25	17	31	43
"AT3G16760"	820928	21	29	25	17	31	43
"AT3G16770"	820929	75	69	104	76	40	88
"AT3G16780"	820931	41	36	44	72	61	47
"AT3G16785"	820932	15	13	19	8	3	8
"AT3G16785"	820932	15	13	19	8	3	8
"AT3G16785"	820932	15	13	19	8	3	8
"AT3G16785"	820932	15	13	19	8	3	8
"AT3G16785"	820932	15	13	19	8	3	8
"AT3G16785"	820932	15	13	19	8	3	8
"AT3G16800"	820933	8	7	5	2	3	2
"AT3G16800"	820933	8	7	5	2	3	2
"AT3G16800"	820933	8	7	5	2	3	2
"AT3G16800"	820933	8	7	5	2	3	2
"AT3G16800"	820933	8	7	5	2	3	2
"AT3G16800"	820933	8	7	5	2	3	2
"AT3G16810"	820934	11	10	8	9	4	5
"AT3G16820"	820935	0	0	0	0	0	0
"AT3G03375"	NA	0	0	0	0	0	0
"AT3G16830"	820936	14	29	32	7	10	15
"AT3G16840"	820937	19	11	13	15	5	10
"AT3G16840"	820937	19	11	13	15	5	10
"AT3G16850"	820938	78	84	83	41	63	29
"AT3G16857"	820940	19	22	43	6	3	9
"AT3G16857"	820940	19	22	43	6	3	9
"AT3G16857"	820940	19	22	43	6	3	9
"AT3G16860"	820941	4	0	5	0	0	3
"AT3G03385"	NA	0	0	0	0	0	0
"AT3G16870"	820942	0	2	6	5	2	6
"AT3G16880"	820943	0	0	0	0	0	0
"AT3G16890"	820944	0	3	0	2	4	7
"AT3G16890"	820944	0	3	0	2	4	7
"AT3G16895"	2745886	0	0	0	0	0	0
"AT3G16900"	820945	0	0	0	0	0	0
"AT3G16910"	820946	10	9	22	26	20	41
"AT3G16920"	820947	5	8	4	3	10	7
"AT3G16920"	820947	5	8	4	3	10	7
"AT3G16930"	820948	0	0	0	0	0	0
"AT3G03395"	NA	0	0	0	0	0	0
"AT3G16940"	820950	22	20	18	11	8	13
"AT3G16940"	820950	22	20	18	11	8	13
"AT3G16940"	820950	22	20	18	11	8	13
"AT3G16950"	820951	16	11	23	12	11	16
"AT3G16950"	820951	16	11	23	12	11	16
"AT3G16960"	820952	0	0	0	0	0	0
"AT3G16970"	820953	0	0	0	0	0	0
